,PublishDate,Scrip,Title,today,tomorrow,day_after_tomorrow,normalized_headline
101,2013-09-24,ISNLTD,No Undisclosed Price Sensitive Information,0,0,1,no undisclosed price sensitive information
102,2013-08-01,ISNLTD,Q2 Earnings,0,0,0,q2 earnings
103,2013-07-02,ISNLTD,Credited Bonus Share,1,0,1,credited bonus share
104,2013-06-20,ISNLTD,Category Change,0,0,0,category change
105,2013-05-16,ISNLTD,Trade Resume after Record Date,0,0,0,trade resume after record date
106,2013-05-15,ISNLTD,Q1 Earnings,0,0,0,q1 earnings
107,2013-05-15,ISNLTD,Trade Suspension on Record Date,0,0,0,trade suspension on record date
108,2013-05-12,ISNLTD,Spot Market Trading,1,0,1,spot market trading
109,2013-04-30,ISNLTD,Corporate  Declaration,1,0,1,corporate  declaration
110,2013-04-28,ISNLTD,Board Meeting,0,0,1,board meeting
111,2012-11-06,ISNLTD,Q3 Earnings 2012,0,0,0,q3 earnings 2012
112,2012-07-24,ISNLTD,- Dr. Md. Mostofa Akbar...,0,0,1,dr. md. mostofa akbar
113,2012-07-23,ISNLTD,- Mr. A.R. Azimul Hoque...,1,0,0,mr. a.r. azimul hoque
114,2012-07-17,ISNLTD,- Mr. Md. Akhtaruzzaman Manju...,0,1,0,mr. md. akhtaruzzaman manju
115,2012-07-12,ISNLTD,- Mr. Mohammad Habibul Alam...,1,0,0,mr. mohammad habibul alam
116,2012-07-12,ISNLTD,- Mr. Mohammad Habibul Alam B.P...,1,0,0,mr. mohammad habibul alam b.p
117,2012-07-12,ISNLTD,- Dr. Md. Mostofa Akbar and Mr. Md. Akhtaruzzaman Manju...,1,0,0,dr. md. mostofa akbar and mr. md. akhtaruzzaman manju
118,2012-07-04,ISNLTD,- The Company has requested...,0,0,0,the company has requested
119,2012-06-28,ISNLTD,- The Company has informed...,0,0,0,the company has informed
120,2012-06-26,ISNLTD,- Mr. Mohammad Habibul Alam B.P...,1,0,0,mr. mohammad habibul alam b.p
121,2012-06-25,ISNLTD,- Mr. Mohammad Habibul Alam B.P...,0,1,0,mr. mohammad habibul alam b.p
122,2012-05-31,ISNLTD,- Mr. Mohammad Habibul Alam...,1,0,0,mr. mohammad habibul alam
123,2012-05-30,ISNLTD,- Mr. Mohammad Habibul Alam...,0,1,0,mr. mohammad habibul alam
124,2012-05-17,ISNLTD,- Normal trading of the shares...,0,0,0,normal trading of the shares
125,2012-05-09,ISNLTD,- In connection with ...,0,1,0,in connection with
126,2012-04-26,ISNLTD,- In connection with...,1,0,0,in connection with
128,2012-04-24,ISNLTD,- SEC has approved...,1,0,1,sec has approved
129,2012-04-24,ISNLTD,- Ms. Shirin Huq...,1,0,1,ms. shirin huq
130,2012-04-19,ISNLTD,"- Mr. Mohammad Habibul Alam B.P,...",0,0,0,"mr. mohammad habibul alam b.p,"
131,2012-04-09,ISNLTD,- Dr. Md. Mostofa Akbar...,1,0,0,dr. md. mostofa akbar
132,2012-04-09,ISNLTD,- In connection with...,1,0,0,in connection with
133,2012-04-02,ISNLTD,- Dr. Md. Mostofa Akbar...,0,0,0,dr. md. mostofa akbar
134,2012-04-02,ISNLTD,- Mr. Mohammad Habibul Alam B.P...,0,0,0,mr. mohammad habibul alam b.p
135,2012-03-12,ISNLTD,- Dr. Md. Mostofa Akbar...,0,1,0,dr. md. mostofa akbar
136,2012-03-07,ISNLTD,- Dr. Md. Mostofa Akbar...,0,1,0,dr. md. mostofa akbar
137,2011-10-31,ISNLTD,- As per un-audited...,0,1,0,as per un-audited
138,2011-10-23,ISNLTD,- The Company has informed...,1,0,1,the company has informed
139,2011-09-07,ISNLTD,- Mr. Suman Celine Huq...,1,0,0,mr. suman celine huq
140,2011-08-07,ISNLTD,- Mr. Suman Celine Huq...,1,0,0,mr. suman celine huq
141,2011-07-31,ISNLTD,- (H/Y): As per un-audited...,0,0,0,hy: as per un-audited
142,2011-07-21,ISNLTD,- In response to a DSE query...,1,0,0,in response to a dse query
143,2011-07-13,ISNLTD,- The Company has informed...,1,1,0,the company has informed
144,2011-07-11,ISNLTD,- The Credit Rating Information...,1,0,1,the credit rating information
