,PublishDate,Scrip,Title,today,tomorrow,day_after_tomorrow,normalized_headline
0,2019-04-29,POPULAR1MF,Q3 Financials,0,1,0,q3 financials
1,2019-04-28,POPULAR1MF,Weekly NAV,0,0,1,weekly nav
2,2019-04-23,POPULAR1MF,Trustee Committee Meeting under LR 16(1),0,1,0,trustee committee meeting under lr 161
3,2019-04-21,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
4,2019-04-15,POPULAR1MF,Weekly NAV,1,0,1,weekly nav
5,2019-04-07,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
6,2019-03-31,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
7,2019-03-24,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
8,2019-03-18,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
9,2019-03-10,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
10,2019-03-03,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
11,2019-02-24,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
12,2019-02-17,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
13,2019-02-10,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
14,2019-02-03,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
15,2019-01-30,POPULAR1MF,Q2 Financials,0,0,0,q2 financials
16,2019-01-27,POPULAR1MF,Trustee Committee Meeting under LR 16(1),0,0,0,trustee committee meeting under lr 161
17,2019-01-27,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
18,2019-01-20,POPULAR1MF,Weekly NAV,1,1,0,weekly nav
19,2019-01-13,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
20,2019-01-06,POPULAR1MF,Weekly NAV,1,0,1,weekly nav
21,2019-01-01,POPULAR1MF,Weekly NAV,1,0,1,weekly nav
22,2018-12-23,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
23,2018-12-17,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
24,2018-12-09,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
25,2018-12-02,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
26,2018-11-25,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
27,2018-11-18,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
28,2018-11-13,POPULAR1MF,Q1 Financials,0,0,0,q1 financials
29,2018-11-11,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
30,2018-11-08,POPULAR1MF,Trustee Committee Meeting under LR 16(1),0,0,0,trustee committee meeting under lr 161
31,2018-11-04,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
32,2018-10-28,POPULAR1MF,Weekly NAV,1,1,0,weekly nav
33,2018-10-21,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
34,2018-10-14,POPULAR1MF,Weekly NAV,0,0,1,weekly nav
35,2018-10-07,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
36,2018-10-03,POPULAR1MF,Dividend Disbursement,0,1,0,dividend disbursement
37,2018-09-30,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
38,2018-09-25,POPULAR1MF,Dividend Disbursement,0,1,0,dividend disbursement
39,2018-09-23,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
40,2018-09-16,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
41,2018-09-13,POPULAR1MF,Resumption after record date,0,0,0,resumption after record date
43,2018-09-13,POPULAR1MF,Information for Brokerage House/Merchant Bank regarding Margin Loan,0,0,0,information for brokerage housemerchant bank regarding margin loan
44,2018-09-12,POPULAR1MF,Suspension for Record Date,0,0,0,suspension for record date
45,2018-09-10,POPULAR1MF,Spot News,0,0,0,spot news
46,2018-09-09,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
47,2018-09-03,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
48,2018-08-30,POPULAR1MF,Information for the Unit Holders,0,0,0,information for the unit holders
49,2018-08-26,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
50,2018-08-19,POPULAR1MF,Weekly NAV,1,0,0,weekly nav
51,2018-08-14,POPULAR1MF,Price Limit Open,0,0,0,price limit open
53,2018-08-14,POPULAR1MF,Dividend Declaration,0,0,0,dividend declaration
54,2018-08-12,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
55,2018-08-07,POPULAR1MF,Trustee Committee Meeting schedule under LR 19(1),0,1,0,trustee committee meeting schedule under lr 191
56,2018-08-05,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
57,2018-07-29,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
58,2018-07-22,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
59,2018-07-15,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
60,2018-07-08,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
61,2018-07-02,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
62,2018-06-24,POPULAR1MF,Weekly NAV,1,0,0,weekly nav
63,2018-06-18,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
64,2018-06-10,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
65,2018-06-03,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
66,2018-05-27,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
67,2018-05-20,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
68,2018-05-13,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
69,2018-05-06,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
70,2018-04-30,POPULAR1MF,Weekly NAV,1,0,0,weekly nav
71,2018-04-24,POPULAR1MF,Q3 Financials,1,1,0,q3 financials
72,2018-04-22,POPULAR1MF,Weekly NAV,0,0,1,weekly nav
73,2018-04-19,POPULAR1MF,Trustee Committee Meeting schedule under LR 16(1),0,0,0,trustee committee meeting schedule under lr 161
74,2018-04-15,POPULAR1MF,Weekly NAV,0,1,1,weekly nav
75,2018-04-08,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
76,2018-04-01,POPULAR1MF,Weekly NAV,0,1,0,weekly nav
77,2018-03-25,POPULAR1MF,Weekly NAV,0,0,0,weekly nav
78,2018-03-18,POPULAR1MF,Weekly NAV,0,1,1,weekly nav
79,2018-03-18,POPULAR1MF,Weekly NAV,0,1,1,weekly nav
