,PublishDate,Scrip,Title,today,tomorrow,day_after_tomorrow,normalized_headline
88,2014-05-11,BAYLEASING,will remain suspended on record date,1,0,0,will remain suspended on record date
89,2014-05-07,BAYLEASING,Spot Market and Block/Odd lot transactions,0,0,0,spot market and blockodd lot transactions
90,2014-05-07,BAYLEASING,Spot Market and Block/Odd lot transactions,0,0,0,spot market and blockodd lot transactions
91,2014-04-30,BAYLEASING,consolidated NOCFPS,0,0,0,consolidated nocfps
92,2014-04-30,BAYLEASING,no price limit,0,0,0,no price limit
93,2014-04-30,BAYLEASING,17% cash dividend and 15% stock dividend,0,0,0,17 cash dividend and 15 stock dividend
94,2014-04-24,BAYLEASING,Board Meeting,0,0,0,board meeting
95,2013-11-03,BAYLEASING,Share buy,0,1,0,share buy
96,2013-10-30,BAYLEASING,Q3 Earnings,0,0,0,q3 earnings
97,2013-10-29,BAYLEASING,Sponsors Share Buy,0,0,0,sponsors share buy
98,2013-10-24,BAYLEASING,Sponsors Share Buy,1,0,0,sponsors share buy
99,2013-10-21,BAYLEASING,Sponsors Share Buy,1,1,1,sponsors share buy
100,2013-10-10,BAYLEASING,Credit Rating,0,0,0,credit rating
101,2013-08-01,BAYLEASING,Sponsors Share Sell,1,0,0,sponsors share sell
102,2013-07-29,BAYLEASING,Q2 Earnings,1,0,0,q2 earnings
103,2013-07-16,BAYLEASING,Sponsors Share Sell,0,0,0,sponsors share sell
104,2013-07-02,BAYLEASING,Sponsors Share Buy,1,1,0,sponsors share buy
105,2013-07-02,BAYLEASING,Sponsors Share Sell,1,1,0,sponsors share sell
106,2013-06-30,BAYLEASING,Sponsors Share Sell,1,0,1,sponsors share sell
107,2013-06-23,BAYLEASING,Sponsors Share Buy,1,0,0,sponsors share buy
108,2013-06-20,BAYLEASING,Cash Dividend,0,0,0,cash dividend
109,2013-06-20,BAYLEASING,Sponsor Share Sell,0,0,0,sponsor share sell
110,2013-06-20,BAYLEASING,Sponsors Share Sell,0,0,0,sponsors share sell
111,2013-06-19,BAYLEASING,Sponsor Share Sell,1,0,0,sponsor share sell
112,2013-06-04,BAYLEASING,Sponsor Share Sell,0,1,0,sponsor share sell
113,2013-05-13,BAYLEASING,Q1 Earnings,0,1,0,q1 earnings
114,2013-05-06,BAYLEASING,trade resume,0,0,1,trade resume
115,2013-05-05,BAYLEASING,trade suspension on record date,1,0,0,trade suspension on record date
116,2013-04-29,BAYLEASING,Spot Market,1,0,0,spot market
117,2013-04-24,BAYLEASING,No price limit,0,0,0,no price limit
118,2013-04-24,BAYLEASING,Corporate Declaration,0,0,0,corporate declaration
119,2012-10-31,BAYLEASING,Sponsor Share Sale Completed,0,0,0,sponsor share sale completed
120,2012-10-31,BAYLEASING,Q3 Earnings 2012,0,0,0,q3 earnings 2012
121,2012-10-18,BAYLEASING,director sell completed,0,0,0,director sell completed
122,2012-10-04,BAYLEASING,Director sell completed,0,0,0,director sell completed
123,2012-10-03,BAYLEASING,sponsor sell announcement,0,0,0,sponsor sell announcement
124,2012-10-01,BAYLEASING,director sell announcement,1,0,0,director sell announcement
125,2012-09-24,BAYLEASING,Director share sell completed,1,0,0,director share sell completed
126,2012-09-19,BAYLEASING,director sell announcement,1,0,0,director sell announcement
127,2012-09-16,BAYLEASING,director sell declaration,1,0,0,director sell declaration
128,2012-09-04,BAYLEASING,- Mr. Alamgir Kabir ...,0,0,0,mr. alamgir kabir
129,2012-09-04,BAYLEASING,- Mrs. Quamrunnessa Ratna....,0,0,0,mrs. quamrunnessa ratna.
130,2012-05-14,BAYLEASING,- (Q1): As per un-audited quarterly accounts...,1,0,0,q1: as per un-audited quarterly accounts
131,2012-04-10,BAYLEASING,- Trading of the shares...,1,0,1,trading of the shares
132,2012-04-05,BAYLEASING,- Trading of the shares...,1,0,0,trading of the shares
133,2012-04-02,BAYLEASING,- There will be no price limit...,1,0,0,there will be no price limit
134,2012-04-02,BAYLEASING,- The Board of Directors...,1,0,0,the board of directors
135,2011-12-29,BAYLEASING,- The Company has informed...,0,0,0,the company has informed
136,2011-10-31,BAYLEASING,- Normal trading of the shares...,0,1,0,normal trading of the shares
137,2011-10-30,BAYLEASING,- As per un-audited...,0,0,1,as per un-audited
138,2011-10-30,BAYLEASING,- Trading of the shares...,0,0,1,trading of the shares
139,2011-10-30,BAYLEASING,- Trading of the shares...,0,0,1,trading of the shares
140,2011-10-25,BAYLEASING,- Trading of the shares...,1,0,0,trading of the shares
141,2011-10-20,BAYLEASING,- The Company has informed...,1,0,0,the company has informed
142,2011-09-19,BAYLEASING,- Ms. Farhana Kabir...,0,0,0,ms. farhana kabir
143,2011-09-18,BAYLEASING,- Mr. Tarik Sujat...,0,0,0,mr. tarik sujat
144,2011-09-14,BAYLEASING,- Mr. Shabbir Kabir...,0,0,0,mr. shabbir kabir
145,2011-08-16,BAYLEASING,- Ms. Farhana Kabir...,0,0,1,ms. farhana kabir
146,2011-07-24,BAYLEASING,- (H/Y): As per un-audited...,0,0,0,hy: as per un-audited
147,2011-07-11,BAYLEASING,- The Company has informed...,0,1,1,the company has informed
148,2011-07-10,BAYLEASING,- In response to a DSE query...,1,0,1,in response to a dse query
